label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
B,0.0,0.0,-0.03650403022766113,-0.04522883892059326,-0.055629730224609375,-0.13427042961120605,-0.029860198497772217,-0.20170298218727112,0.007706165313720703,-0.207826167345047,-0.06369107961654663,-0.21923291683197021,-0.07524669170379639,-0.30140310525894165,-0.0785263180732727,-0.3495092988014221,-0.07795178890228271,-0.39125239849090576,-0.03604888916015625,-0.2315254509449005,-0.04676711559295654,-0.32213324308395386,-0.05293583869934082,-0.3766058683395386,-0.05623584985733032,-0.42825382947921753,-0.006705343723297119,-0.22555100917816162,-0.01354074478149414,-0.31461524963378906,-0.018712162971496582,-0.36754709482192993,-0.021327674388885498,-0.4175689220428467,0.0244523286819458,-0.2069626748561859,0.02193397283554077,-0.27281323075294495,0.019023358821868896,-0.31648069620132446,0.017098426818847656,-0.35934707522392273
B,0.0,0.0,-0.03978830575942993,-0.030990540981292725,-0.06621962785720825,-0.12144863605499268,-0.044091641902923584,-0.19788512587547302,-0.004702866077423096,-0.214187890291214,-0.07377684116363525,-0.18619462847709656,-0.08133542537689209,-0.24405822157859802,-0.07130253314971924,-0.18703636527061462,-0.06578636169433594,-0.161178320646286,-0.04636460542678833,-0.20254302024841309,-0.052059054374694824,-0.2526342272758484,-0.0445290207862854,-0.1961132287979126,-0.041360676288604736,-0.17536157369613647,-0.018977344036102295,-0.20797240734100342,-0.023324668407440186,-0.25635287165641785,-0.02070486545562744,-0.20870175957679749,-0.020046710968017578,-0.17745041847229004,0.007668495178222656,-0.2101224660873413,0.0002892017364501953,-0.2711503803730011,-0.004228115081787109,-0.30434370040893555,-0.009341001510620117,-0.33910438418388367
B,0.0,0.0,-0.03782385587692261,-0.024206161499023438,-0.06523489952087402,-0.11469981074333191,-0.04936021566390991,-0.18722009658813477,-0.01512223482131958,-0.20557436347007751,-0.06955832242965698,-0.177154541015625,-0.0880429744720459,-0.25404825806617737,-0.09632039070129395,-0.3014712333679199,-0.09998816251754761,-0.3444347083568573,-0.04554635286331177,-0.1973353624343872,-0.063332200050354,-0.2797059416770935,-0.07508015632629395,-0.33237120509147644,-0.08371973037719727,-0.38236643373966217,-0.018577098846435547,-0.20230531692504883,-0.03345566987991333,-0.2821927070617676,-0.044747769832611084,-0.3315170407295227,-0.05441391468048096,-0.37726256251335144,0.010166049003601074,-0.19778040051460266,0.00022995471954345703,-0.2614085376262665,-0.005876600742340088,-0.30131787061691284,-0.011890709400177002,-0.33969034254550934
B,0.0,0.0,-0.03660440444946289,-0.026607275009155273,-0.051774442195892334,-0.09502476453781128,-0.021047115325927734,-0.15751349925994873,0.01507556438446045,-0.18236958980560303,-0.05227118730545044,-0.21278220415115356,-0.05391347408294678,-0.31431353092193604,-0.04985719919204712,-0.3746163845062256,-0.04441273212432861,-0.4231685698032379,-0.021915137767791748,-0.2288711667060852,-0.02606099843978882,-0.33931195735931396,-0.025034785270690918,-0.40271928906440735,-0.024307191371917725,-0.4539601504802704,0.007988035678863525,-0.2220081090927124,0.007278382778167725,-0.32219022512435913,0.006099700927734375,-0.378566175699234,0.0041141510009765625,-0.42381396889686584,0.041139960289001465,-0.19588756561279297,0.044099390506744385,-0.2731422185897827,0.04272514581680298,-0.3174261450767517,0.03871363401412964,-0.35336554050445557
B,0.0,0.0,-0.038501858711242676,-0.04142141342163086,-0.060297250747680664,-0.12163406610488892,-0.03868168592453003,-0.19029498100280762,-0.002137482166290283,-0.20300179719924927,-0.061220765113830566,-0.22295624017715454,-0.0703662633895874,-0.3080310523509979,-0.07628250122070312,-0.36315372586250305,-0.07858860492706299,-0.4087598919868469,-0.03339141607284546,-0.2362319529056549,-0.04137623310089111,-0.33100616931915283,-0.04685938358306885,-0.39048662781715393,-0.05045270919799805,-0.4418257176876068,-0.004126787185668945,-0.23012197017669678,-0.009320378303527832,-0.3202141225337982,-0.01485133171081543,-0.3740747570991516,-0.01950359344482422,-0.42134973406791687,0.025748252868652344,-0.2086467742919922,0.024219810962677002,-0.27848464250564575,0.021101951599121094,-0.3234052062034607,0.017911195755004883,-0.3637439012527466
B,0.0,0.0,-0.037456214427948,-0.0473136305809021,-0.055088043212890625,-0.13438302278518677,-0.02617114782333374,-0.1931968331336975,0.010288238525390625,-0.2051476240158081,-0.05704110860824585,-0.24684911966323853,-0.06125670671463013,-0.3417530059814453,-0.059615135192871094,-0.3984341621398926,-0.05595451593399048,-0.4473778307437897,-0.025710701942443848,-0.25542330741882324,-0.030650556087493896,-0.3564695715904236,-0.031706273555755615,-0.41821107268333435,-0.03201794624328613,-0.47435396909713745,0.006185710430145264,-0.24360030889511108,0.002843201160430908,-0.3416074216365814,-0.000474393367767334,-0.3975347876548767,-0.003552556037902832,-0.4494996666908264,0.03903806209564209,-0.21675658226013184,0.04006153345108032,-0.2921525239944458,0.03904682397842407,-0.34061199426651,0.03820943832397461,-0.38700956106185913
B,0.0,0.0,-0.041621625423431396,-0.03832024335861206,-0.0677344799041748,-0.12022131681442261,-0.051641106605529785,-0.18611907958984375,-0.021529018878936768,-0.1991180181503296,-0.06898003816604614,-0.24098652601242065,-0.08017343282699585,-0.33366858959198,-0.08438760042190552,-0.3911396265029907,-0.08553963899612427,-0.44154059886932373,-0.03904193639755249,-0.2543937563896179,-0.05037802457809448,-0.35815930366516113,-0.056629061698913574,-0.4223872721195221,-0.060867905616760254,-0.47806045413017273,-0.007503211498260498,-0.24354702234268188,-0.017010390758514404,-0.3457295298576355,-0.024232447147369385,-0.40438276529312134,-0.030458390712738037,-0.45958212018013,0.024873793125152588,-0.21506112813949585,0.02258855104446411,-0.289145290851593,0.018203914165496826,-0.34090089797973633,0.013903796672821045,-0.39233553409576416
B,0.0,0.0,-0.03871363401412964,-0.049763381481170654,-0.0594792366027832,-0.12212735414505005,-0.03867363929748535,-0.18548572063446045,-0.0028951168060302734,-0.2021695375442505,-0.06502604484558105,-0.2297920286655426,-0.07345342636108398,-0.31687116622924805,-0.0764387845993042,-0.3712197244167328,-0.07533586025238037,-0.4173995852470398,-0.03673428297042847,-0.24144986271858215,-0.045094192028045654,-0.33584272861480713,-0.04773801565170288,-0.39364129304885864,-0.04800856113433838,-0.44583091139793396,-0.006722092628479004,-0.23515069484710693,-0.011402249336242676,-0.3269044756889343,-0.014474451541900635,-0.3814019560813904,-0.016577064990997314,-0.43107372522354126,0.024857759475708008,-0.21333372592926025,0.023891448974609375,-0.2834815979003906,0.022656679153442383,-0.32873106002807617,0.02108132839202881,-0.3706267774105072
B,0.0,0.0,-0.03726613521575928,-0.05700260400772095,-0.05253201723098755,-0.1402895450592041,-0.02663201093673706,-0.2025955319404602,0.009661674499511719,-0.20578676462173462,-0.05899721384048462,-0.2369481325149536,-0.06493711471557617,-0.32735663652420044,-0.06567984819412231,-0.3817819356918335,-0.06430739164352417,-0.42751359939575195,-0.030422508716583252,-0.24723094701766968,-0.03681504726409912,-0.3439409136772156,-0.03824913501739502,-0.4028405249118805,-0.03952300548553467,-0.455003023147583,-0.0009327530860900879,-0.23867470026016235,-0.005283534526824951,-0.33055394887924194,-0.008937954902648926,-0.38667061924934387,-0.012857675552368164,-0.43519899249076843,0.030725836753845215,-0.2163901925086975,0.02955549955368042,-0.28703540563583374,0.02719128131866455,-0.3335186839103699,0.024211347103118896,-0.3740517497062683
B,0.0,0.0,-0.03588056564331055,-0.049909770488739014,-0.04585528373718262,-0.13568758964538574,-0.01265561580657959,-0.19372808933258057,0.022151708602905273,-0.2087242603302002,-0.047984421253204346,-0.24428808689117432,-0.05112189054489136,-0.34352803230285645,-0.047451913356781006,-0.4019629955291748,-0.041758835315704346,-0.4496854543685913,-0.01638132333755493,-0.25433433055877686,-0.018039286136627197,-0.3583049774169922,-0.01632457971572876,-0.4199592173099518,-0.014145374298095703,-0.47336697578430176,0.013020038604736328,-0.24259573221206665,0.014291763305664062,-0.34015995264053345,0.01350855827331543,-0.3990285396575928,0.012787044048309326,-0.4500095844268799,0.04374682903289795,-0.21468240022659302,0.04809558391571045,-0.2870393395423889,0.04688459634780884,-0.33458125591278076,0.04465019702911377,-0.37883490324020386
B,0.0,0.0,-0.04457777738571167,-0.03909248113632202,-0.07121670246124268,-0.11760234832763672,-0.05528545379638672,-0.18262016773223877,-0.02430206537246704,-0.2001863718032837,-0.07484430074691772,-0.23400408029556274,-0.08875828981399536,-0.332004189491272,-0.09665250778198242,-0.3902249336242676,-0.10259467363357544,-0.4409404993057251,-0.04715639352798462,-0.2476908564567566,-0.06156688928604126,-0.3558127284049988,-0.07042205333709717,-0.42200714349746704,-0.07828664779663086,-0.4766349494457245,-0.016337990760803223,-0.23994874954223633,-0.02739417552947998,-0.3438262343406677,-0.035781800746917725,-0.40639787912368774,-0.044423043727874756,-0.46007490158081055,0.016605377197265625,-0.21582674980163574,0.010432779788970947,-0.2976633310317993,0.003680586814880371,-0.3516712784767151,-0.0037102103233337402,-0.4005528688430786
B,0.0,0.0,-0.04352104663848877,-0.05340534448623657,-0.06548410654067993,-0.1380053162574768,-0.04931473731994629,-0.20863890647888184,-0.015841424465179443,-0.2287278175354004,-0.06621366739273071,-0.24913686513900757,-0.07795262336730957,-0.34230613708496094,-0.0863497257232666,-0.399600625038147,-0.09278792142868042,-0.4495258927345276,-0.038875460624694824,-0.2638390064239502,-0.051611900329589844,-0.36674267053604126,-0.06069213151931763,-0.4310568571090698,-0.06853616237640381,-0.48725104331970215,-0.008641958236694336,-0.25874757766723633,-0.019681036472320557,-0.36074721813201904,-0.027373850345611572,-0.4211755692958832,-0.035334110260009766,-0.47321975231170654,0.02437436580657959,-0.23669826984405518,0.019811570644378662,-0.31481456756591797,0.015921473503112793,-0.36588385701179504,0.011365950107574463,-0.4104446768760681
B,0.0,0.0,-0.034253060817718506,-0.036773085594177246,-0.046414732933044434,-0.10681897401809692,-0.01788872480392456,-0.1609399914741516,0.01789689064025879,-0.17071664333343506,-0.05072420835494995,-0.1942751407623291,-0.05080634355545044,-0.2701157331466675,-0.048536479473114014,-0.3234661817550659,-0.044943034648895264,-0.3652747869491577,-0.022495567798614502,-0.20774629712104797,-0.02589249610900879,-0.29266753792762756,-0.027299225330352783,-0.3551204204559326,-0.02793020009994507,-0.41163206100463867,0.006189286708831787,-0.20180153846740723,0.002062559127807617,-0.28630268573760986,-0.00041741132736206055,-0.34416940808296204,-0.0022107362747192383,-0.39259064197540283,0.03671306371688843,-0.1786826252937317,0.040204405784606934,-0.2495914101600647,0.03972125053405762,-0.29570382833480835,0.038600921630859375,-0.3362848460674286
B,0.0,0.0,-0.0430871844291687,-0.04044860601425171,-0.06816959381103516,-0.13557040691375732,-0.04757970571517944,-0.20906823873519897,-0.01012718677520752,-0.2114819884300232,-0.06673860549926758,-0.2546766400337219,-0.07685583829879761,-0.3503161072731018,-0.07976824045181274,-0.408806711435318,-0.07867956161499023,-0.4598924517631531,-0.035554707050323486,-0.26666146516799927,-0.04594290256500244,-0.36964038014411926,-0.04962509870529175,-0.4337179660797119,-0.05083101987838745,-0.49019014835357666,-0.0028623342514038086,-0.25525182485580444,-0.010500013828277588,-0.3530697822570801,-0.015749335289001465,-0.41113340854644775,-0.01979994773864746,-0.4648038148880005,0.03020554780960083,-0.2285953164100647,0.026082217693328857,-0.3045691251754761,0.022917568683624268,-0.3535422682762146,0.02086120843887329,-0.40100109577178955
B,0.0,0.0,-0.042259275913238525,-0.04528677463531494,-0.06814402341842651,-0.1376463770866394,-0.04566848278045654,-0.20966464281082153,-0.007606565952301025,-0.2201349139213562,-0.0668138861656189,-0.2522563338279724,-0.07879608869552612,-0.3449687063694,-0.08522123098373413,-0.405825138092041,-0.08704322576522827,-0.4595569968223572,-0.03719395399093628,-0.2658900022506714,-0.0503849983215332,-0.3666873276233673,-0.05671858787536621,-0.4339412450790405,-0.06039053201675415,-0.49564898014068604,-0.005280435085296631,-0.25619572401046753,-0.014805376529693604,-0.35646772384643555,-0.01986902952194214,-0.41785910725593567,-0.02352803945541382,-0.47534823417663574,0.02824115753173828,-0.2289453148841858,0.023825526237487793,-0.30522364377975464,0.02127659320831299,-0.35774919390678406,0.019613444805145264,-0.40853777527809143
B,0.0,0.0,-0.04128187894821167,-0.0568619966506958,-0.0585973858833313,-0.15000897645950317,-0.030435562133789062,-0.21251559257507324,0.005205273628234863,-0.2137157917022705,-0.06088787317276001,-0.25807762145996094,-0.06647002696990967,-0.35517746210098267,-0.06754714250564575,-0.41559159755706787,-0.06577372550964355,-0.46684932708740234,-0.02906942367553711,-0.26811492443084717,-0.03430521488189697,-0.37316083908081055,-0.035533368587493896,-0.43945741653442383,-0.035658299922943115,-0.4977194666862488,0.0037204623222351074,-0.25618237257003784,-0.0003660917282104492,-0.3584425449371338,-0.002862870693206787,-0.4196375608444214,-0.005127131938934326,-0.47524744272232056,0.0370326042175293,-0.2275199294090271,0.036932528018951416,-0.30243080854415894,0.036261022090911865,-0.35258838534355164,0.03514617681503296,-0.3996752202510834
B,0.0,0.0,-0.0425492525100708,-0.05334955453872681,-0.06425034999847412,-0.14509135484695435,-0.041625380516052246,-0.20922225713729858,-0.007194995880126953,-0.21178847551345825,-0.06259065866470337,-0.25481510162353516,-0.07143151760101318,-0.3510476052761078,-0.07515615224838257,-0.4124821424484253,-0.07487934827804565,-0.4652748107910156,-0.031675755977630615,-0.2657349705696106,-0.040252745151519775,-0.36886703968048096,-0.04396498203277588,-0.43524599075317383,-0.045568883419036865,-0.49577632546424866,0.00040733814239501953,-0.2548843026161194,-0.006195247173309326,-0.35577040910720825,-0.010490715503692627,-0.4174489974975586,-0.013728737831115723,-0.4747678339481354,0.033856093883514404,-0.22815263271331787,0.032318949699401855,-0.3044755458831787,0.03008359670639038,-0.35613611340522766,0.027660667896270752,-0.40629008412361145
B,0.0,0.0,-0.0419197678565979,-0.04543733596801758,-0.06552731990814209,-0.13258469104766846,-0.04432576894760132,-0.20131701231002808,-0.00821387767791748,-0.20769649744033813,-0.06882214546203613,-0.24765723943710327,-0.0778016448020935,-0.34178733825683594,-0.08179199695587158,-0.3991582989692688,-0.08271914720535278,-0.449809193611145,-0.03836411237716675,-0.2614641785621643,-0.048657774925231934,-0.36421066522598267,-0.05321377515792847,-0.42925775051116943,-0.05690348148345947,-0.48927247524261475,-0.006998896598815918,-0.25102317333221436,-0.013398408889770508,-0.3491811156272888,-0.01745063066482544,-0.40990132093429565,-0.02171999216079712,-0.46678340435028076,0.024893522262573242,-0.2225906252861023,0.02132391929626465,-0.2952197194099426,0.01732611656188965,-0.34459662437438965,0.013083934783935547,-0.39238208532333374
B,0.0,0.0,-0.04022496938705444,-0.04580795764923096,-0.06448960304260254,-0.16049140691757202,-0.0359119176864624,-0.23507118225097656,0.00935351848602295,-0.22539865970611572,-0.06523138284683228,-0.24835041165351868,-0.07154059410095215,-0.3548343777656555,-0.07093560695648193,-0.28368306159973145,-0.06500250101089478,-0.24524307250976562,-0.03455168008804321,-0.25852128863334656,-0.040330350399017334,-0.3723776340484619,-0.04350632429122925,-0.2976734936237335,-0.04080617427825928,-0.26314204931259155,-0.002227485179901123,-0.25531435012817383,-0.00778728723526001,-0.3619993329048157,-0.01600480079650879,-0.30022919178009033,-0.016319870948791504,-0.2644011676311493,0.030342161655426025,-0.24383431673049927,0.02376800775527954,-0.33213263750076294,0.012839913368225098,-0.3137217164039612,0.011058568954467773,-0.2923189699649811
B,0.0,0.0,-0.04313880205154419,-0.05598050355911255,-0.06375133991241455,-0.17846131324768066,-0.029877305030822754,-0.2535665035247803,0.014316201210021973,-0.2353496551513672,-0.060344040393829346,-0.2563372552394867,-0.06734013557434082,-0.36126598715782166,-0.06721687316894531,-0.3042435944080353,-0.06130516529083252,-0.26760849356651306,-0.02874016761779785,-0.26610034704208374,-0.035941898822784424,-0.37829819321632385,-0.03879392147064209,-0.32612740993499756,-0.03466784954071045,-0.29945501685142517,0.004925847053527832,-0.2606329321861267,-0.000770866870880127,-0.3723068833351135,-0.008747756481170654,-0.33421167731285095,-0.008932828903198242,-0.30936717987060547,0.04009312391281128,-0.24514716863632202,0.034881591796875,-0.33452722430229187,0.02497023344039917,-0.3396766483783722,0.02222663164138794,-0.3382156193256378
B,0.0,0.0,-0.04711407423019409,-0.06637692451477051,-0.06835442781448364,-0.20184201002120972,-0.03236973285675049,-0.28238147497177124,0.014558732509613037,-0.2552962899208069,-0.06526446342468262,-0.29379552602767944,-0.07422077655792236,-0.41685184836387634,-0.07359105348587036,-0.38786640763282776,-0.07275581359863281,-0.3576122522354126,-0.028226137161254883,-0.3066672682762146,-0.039160072803497314,-0.43566855788230896,-0.040048837661743164,-0.41325345635414124,-0.03993487358093262,-0.3901202082633972,0.009280622005462646,-0.29648303985595703,0.004876136779785156,-0.42359066009521484,-0.0009412169456481934,-0.4063846468925476,-0.006316184997558594,-0.38068917393684387,0.04628819227218628,-0.26981598138809204,0.045141398906707764,-0.3582060933113098,0.04049307107925415,-0.39328187704086304,0.03710925579071045,-0.41689640283584595
C,0.0,0.0,-0.05600470304489136,-0.030645310878753662,-0.09387320280075073,-0.07607686519622803,-0.12596356868743896,-0.09918177127838135,-0.15389114618301392,-0.12661314010620117,-0.052184104919433594,-0.20803287625312805,-0.08416062593460083,-0.2681472897529602,-0.11689269542694092,-0.2654542922973633,-0.14086413383483887,-0.24606192111968994,-0.04043811559677124,-0.21547263860702515,-0.08502644300460815,-0.2854214906692505,-0.12334305047988892,-0.2767510414123535,-0.1461547613143921,-0.24558067321777344,-0.03389245271682739,-0.21037521958351135,-0.0773611068725586,-0.28273630142211914,-0.11879980564117432,-0.27443140745162964,-0.14357662200927734,-0.24460577964782715,-0.035578250885009766,-0.1936590075492859,-0.07205873727798462,-0.25868111848831177,-0.10409259796142578,-0.26508599519729614,-0.12704873085021973,-0.2492879331111908
C,0.0,0.0,-0.05868220329284668,-0.03405886888504028,-0.09670078754425049,-0.07915204763412476,-0.12857753038406372,-0.10212570428848267,-0.15637707710266113,-0.1308956742286682,-0.05362135171890259,-0.21157938241958618,-0.08766692876815796,-0.2724982500076294,-0.12133282423019409,-0.26727184653282166,-0.14459562301635742,-0.24405136704444885,-0.0422404408454895,-0.21742907166481018,-0.08933413028717041,-0.28861746191978455,-0.12855172157287598,-0.275980144739151,-0.14920204877853394,-0.24000191688537598,-0.03690803050994873,-0.21037837862968445,-0.081839919090271,-0.28411275148391724,-0.1236148476600647,-0.2724987864494324,-0.1466614007949829,-0.23917752504348755,-0.03990358114242554,-0.1914592981338501,-0.07654088735580444,-0.25732895731925964,-0.10884308815002441,-0.26195845007896423,-0.13112926483154297,-0.24441522359848022
C,0.0,0.0,-0.05904656648635864,-0.033870160579681396,-0.09709644317626953,-0.0814889669418335,-0.12881320714950562,-0.10691577196121216,-0.1575336456298828,-0.1336766481399536,-0.05962711572647095,-0.21078550815582275,-0.09117239713668823,-0.2733518183231354,-0.12373721599578857,-0.26742157340049744,-0.1460462212562561,-0.2442706823348999,-0.04756587743759155,-0.21946227550506592,-0.0904461145401001,-0.29221978783607483,-0.12942039966583252,-0.2792261838912964,-0.15064048767089844,-0.24309051036834717,-0.04002302885055542,-0.21504980325698853,-0.08143776655197144,-0.29081428050994873,-0.12360811233520508,-0.27794086933135986,-0.1470772624015808,-0.2437637448310852,-0.039605915546417236,-0.1995115876197815,-0.0748903751373291,-0.2671574354171753,-0.10811609029769897,-0.270550400018692,-0.13107264041900635,-0.2513963580131531
C,0.0,0.0,-0.06092691421508789,-0.03282177448272705,-0.10039335489273071,-0.0812796950340271,-0.131700336933136,-0.11045223474502563,-0.1617538332939148,-0.13502371311187744,-0.06585991382598877,-0.2088371217250824,-0.09718507528305054,-0.2729761600494385,-0.12783783674240112,-0.27210643887519836,-0.14942872524261475,-0.2541937828063965,-0.05251514911651611,-0.2193405032157898,-0.09244823455810547,-0.2950756251811981,-0.13064652681350708,-0.28566116094589233,-0.15086549520492554,-0.24838870763778687,-0.043362557888031006,-0.2170739471912384,-0.0812787413597107,-0.2954714894294739,-0.12244588136672974,-0.2828403115272522,-0.14408427476882935,-0.24711716175079346,-0.039540112018585205,-0.2050122320652008,-0.0728069543838501,-0.27454277873039246,-0.10535317659378052,-0.27438604831695557,-0.12631481885910034,-0.25104331970214844
C,0.0,0.0,-0.0627182126045227,-0.03672802448272705,-0.10202103853225708,-0.0843818187713623,-0.13298219442367554,-0.11680853366851807,-0.16351181268692017,-0.14598751068115234,-0.07008802890777588,-0.20994895696640015,-0.09991306066513062,-0.2728396952152252,-0.12981319427490234,-0.2683700919151306,-0.14964693784713745,-0.24657100439071655,-0.056913554668426514,-0.22083106637001038,-0.09371232986450195,-0.2976134419441223,-0.1316278576850891,-0.2848433554172516,-0.15109872817993164,-0.24527102708816528,-0.047293901443481445,-0.2193981409072876,-0.0817975401878357,-0.29886355996131897,-0.12301641702651978,-0.2844136953353882,-0.144589364528656,-0.24737873673439026,-0.04190915822982788,-0.2083110809326172,-0.0731765627861023,-0.27905383706092834,-0.10696589946746826,-0.27835363149642944,-0.12935280799865723,-0.2551251947879791
C,0.0,0.0,-0.0580439567565918,-0.03440922498703003,-0.09780830144882202,-0.08471864461898804,-0.12863993644714355,-0.11656516790390015,-0.15674620866775513,-0.14677542448043823,-0.06554156541824341,-0.20884743332862854,-0.09416431188583374,-0.2733292579650879,-0.12446469068527222,-0.2732515335083008,-0.14525043964385986,-0.2560468912124634,-0.052328407764434814,-0.21839594841003418,-0.08820736408233643,-0.29732567071914673,-0.12506133317947388,-0.28873324394226074,-0.14498186111450195,-0.25304633378982544,-0.04205876588821411,-0.21638700366020203,-0.07652759552001953,-0.2973919212818146,-0.11614871025085449,-0.28565719723701477,-0.13725411891937256,-0.2510974705219269,-0.03597468137741089,-0.2048456370830536,-0.06730985641479492,-0.27446871995925903,-0.09945005178451538,-0.27663159370422363,-0.12080961465835571,-0.2556561231613159
C,0.0,0.0,-0.05932486057281494,-0.03252595663070679,-0.09888875484466553,-0.08139556646347046,-0.12988287210464478,-0.11166775226593018,-0.15893137454986572,-0.13913464546203613,-0.06836479902267456,-0.20470714569091797,-0.09697586297988892,-0.2677435576915741,-0.12625586986541748,-0.2694098949432373,-0.14775192737579346,-0.25452524423599243,-0.055152297019958496,-0.21467620134353638,-0.09062665700912476,-0.29143285751342773,-0.1275719404220581,-0.28501561284065247,-0.14865738153457642,-0.251407653093338,-0.0450095534324646,-0.21346253156661987,-0.07880228757858276,-0.2925899922847748,-0.1186416745185852,-0.2815858721733093,-0.14064878225326538,-0.24777212738990784,-0.03901040554046631,-0.20325300097465515,-0.06979459524154663,-0.2722609043121338,-0.10187751054763794,-0.2730671167373657,-0.1233752965927124,-0.25126853585243225
C,0.0,0.0,-0.0581703782081604,-0.035212934017181396,-0.09815162420272827,-0.08440464735031128,-0.12991249561309814,-0.11250954866409302,-0.15893709659576416,-0.13799148797988892,-0.06011909246444702,-0.20998293161392212,-0.09047824144363403,-0.27250486612319946,-0.12191963195800781,-0.2732660472393036,-0.14527344703674316,-0.257476270198822,-0.04666930437088013,-0.21861910820007324,-0.08671903610229492,-0.2930227518081665,-0.1250154972076416,-0.28533732891082764,-0.14664894342422485,-0.25173434615135193,-0.03828829526901245,-0.2139994502067566,-0.07733798027038574,-0.2896677851676941,-0.11807048320770264,-0.28058844804763794,-0.14081549644470215,-0.2487284243106842,-0.036445677280426025,-0.19820809364318848,-0.07006949186325073,-0.2650158703327179,-0.10196781158447266,-0.2705066502094269,-0.12371724843978882,-0.25318053364753723
C,0.0,0.0,-0.061915814876556396,-0.0389401912689209,-0.09996569156646729,-0.08482950925827026,-0.13119560480117798,-0.1117977499961853,-0.16110479831695557,-0.13974493741989136,-0.06234866380691528,-0.21013233065605164,-0.09350627660751343,-0.2730381190776825,-0.12422430515289307,-0.27253782749176025,-0.1478273868560791,-0.2570319175720215,-0.0494687557220459,-0.21901142597198486,-0.08940690755844116,-0.2944391965866089,-0.12868446111679077,-0.2864113748073578,-0.15158706903457642,-0.25232377648353577,-0.041906535625457764,-0.21522653102874756,-0.08009535074234009,-0.2926655411720276,-0.12162327766418457,-0.2820008397102356,-0.1457996368408203,-0.24940171837806702,-0.04031950235366821,-0.20108717679977417,-0.07321542501449585,-0.2696888744831085,-0.10546892881393433,-0.27180084586143494,-0.128065824508667,-0.25267770886421204
C,0.0,0.0,-0.06242263317108154,-0.039399921894073486,-0.10158747434616089,-0.08555334806442261,-0.13330620527267456,-0.11186420917510986,-0.16328877210617065,-0.13776403665542603,-0.06316995620727539,-0.20819202065467834,-0.09382951259613037,-0.27062395215034485,-0.12461662292480469,-0.27041542530059814,-0.1481325626373291,-0.2552030384540558,-0.05030268430709839,-0.21717453002929688,-0.09033018350601196,-0.2917900085449219,-0.1293460726737976,-0.284629225730896,-0.15196746587753296,-0.2511940002441406,-0.04259711503982544,-0.213769793510437,-0.08113473653793335,-0.290962815284729,-0.12259900569915771,-0.28018733859062195,-0.14640522003173828,-0.24753060936927795,-0.04091215133666992,-0.200322687625885,-0.0748593807220459,-0.2682238817214966,-0.10743892192840576,-0.2691399157047272,-0.1300297975540161,-0.24926507472991943
C,0.0,0.0,-0.06133377552032471,-0.03332030773162842,-0.10061442852020264,-0.07924175262451172,-0.13272184133529663,-0.1057468056678772,-0.16269820928573608,-0.1314929723739624,-0.06378626823425293,-0.2085806131362915,-0.09469926357269287,-0.2685549855232239,-0.1260640025138855,-0.2669225037097931,-0.1492065191268921,-0.24984073638916016,-0.050830066204071045,-0.2170727252960205,-0.09191083908081055,-0.28744542598724365,-0.13065576553344727,-0.2801916301250458,-0.1528978943824768,-0.2476276159286499,-0.042998313903808594,-0.21268495917320251,-0.08271145820617676,-0.28515443205833435,-0.12427186965942383,-0.27565711736679077,-0.14803028106689453,-0.24423471093177795,-0.041879236698150635,-0.19722551107406616,-0.07667690515518188,-0.26130419969558716,-0.10912126302719116,-0.26418182253837585,-0.13181567192077637,-0.24546271562576294
C,0.0,0.0,-0.06026351451873779,-0.03245943784713745,-0.09782236814498901,-0.07581627368927002,-0.12776273488998413,-0.10346513986587524,-0.15677523612976074,-0.13272839784622192,-0.06406760215759277,-0.19748613238334656,-0.09124755859375,-0.25580865144729614,-0.12062561511993408,-0.2606337368488312,-0.14528965950012207,-0.24886488914489746,-0.05069565773010254,-0.2074769139289856,-0.08430731296539307,-0.2789556384086609,-0.12185829877853394,-0.28001898527145386,-0.1464710831642151,-0.25060585141181946,-0.04090225696563721,-0.20589429140090942,-0.07273608446121216,-0.2796894311904907,-0.1129535436630249,-0.27580147981643677,-0.1378411054611206,-0.24799171090126038,-0.03575897216796875,-0.19477903842926025,-0.065066397190094,-0.2623903751373291,-0.0983094573020935,-0.26870840787887573,-0.1228742003440857,-0.25376108288764954
C,0.0,0.0,-0.06063497066497803,-0.033623576164245605,-0.09771132469177246,-0.07403093576431274,-0.12745517492294312,-0.09680438041687012,-0.15685540437698364,-0.12319976091384888,-0.06902837753295898,-0.19089871644973755,-0.09451282024383545,-0.2531828284263611,-0.12073665857315063,-0.2549605965614319,-0.1429591178894043,-0.23752427101135254,-0.053797781467437744,-0.19997206330299377,-0.08432716131210327,-0.27439236640930176,-0.1176796555519104,-0.2716512382030487,-0.13826650381088257,-0.23757460713386536,-0.040215492248535156,-0.19879329204559326,-0.06799119710922241,-0.27332019805908203,-0.10477453470230103,-0.2676401734352112,-0.1267259120941162,-0.2379356324672699,-0.02823871374130249,-0.18819451332092285,-0.0546342134475708,-0.2527943551540375,-0.08550530672073364,-0.2592988908290863,-0.10834634304046631,-0.2448578178882599
